Year,Region,Source_File,Kecamatan,Puskesmas,Latitude,Longitude,Week,Cases,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,33,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,34,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,35,0,0.0204,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,36,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,37,0,0.0193,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,38,2,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,39,0,0.0229,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,40,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,41,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,42,1,0.0181,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,43,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,44,0,0.0217,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,45,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,46,0,0.0242,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,47,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,48,0,0.0209,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,49,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,50,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,51,0,0.0226,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO I,-7.8341797,110.2161888,52,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,1,4,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,2,4,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,3,1,0.0211,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,4,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,5,0,0.0214,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,6,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,7,0,0.0206,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,8,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,9,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,10,0,0.0219,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,11,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,12,1,0.0207,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,13,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,14,0,0.0216,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,15,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,16,0,0.0221,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,17,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,18,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,19,2,0.0214,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,20,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,21,1,0.0217,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,22,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,23,1,0.021,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,24,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,25,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,26,1,0.0203,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,27,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,28,0,0.0203,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,29,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,30,1,0.02,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,31,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,32,0,0.0203,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,33,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,34,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,35,0,0.0204,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,36,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,37,1,0.0193,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,38,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,39,0,0.0229,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,40,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,41,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,42,0,0.0181,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,43,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,44,0,0.0217,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,45,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,46,1,0.0242,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,47,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,48,0,0.0209,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,49,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,50,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,51,0,0.0226,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_sentolo.xlsx,sentolo,PKM. SENTOLO II,-7.8485114,110.215288,52,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,1,2,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,2,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,3,2,0.0206,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,4,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,5,2,0.0209,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,6,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,7,0,0.019,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,8,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,9,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,10,0,0.0206,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,11,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,12,0,0.0183,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,13,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,14,0,0.0176,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,15,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,16,0,0.0176,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,17,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,18,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,19,0,0.0182,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,20,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,21,1,0.0192,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,22,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,23,0,0.0205,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,24,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,25,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,26,0,0.0182,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,27,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,28,0,0.0171,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,29,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,30,0,0.0162,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,31,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,32,1,0.0169,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,33,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,34,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,35,2,0.0178,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,36,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,37,0,0.0166,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,38,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,39,0,0.0165,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,40,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,41,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,42,0,0.0167,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,43,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,44,0,0.0183,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,45,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,46,0,0.0191,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,47,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,48,0,0.0178,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,49,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,50,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,51,0,0.0138,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON I,-7.8863935,110.0639043,52,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,1,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,2,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,3,0,0.0221,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,4,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,5,0,0.0224,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,6,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,7,0,0.0212,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,8,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,9,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,10,0,0.0225,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,11,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,12,0,0.021,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,13,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,14,0,0.0204,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,15,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,16,0,0.0207,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,17,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,18,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,19,0,0.0214,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,20,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,21,0,0.0216,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,22,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,23,0,0.0229,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,24,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,25,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,26,0,0.0209,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,27,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,28,0,0.0205,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,29,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,30,0,0.0199,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,31,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,32,0,0.0206,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,33,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,34,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,35,0,0.0203,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,36,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,37,0,0.0201,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,38,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,39,0,0.0195,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,40,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,41,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,42,0,0.0195,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,43,1,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,44,0,0.0217,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,45,0,,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,46,0,0.0191,,,,,,,,,
2022,KAB KULON PROGO,Laporan-Analisa-SKDR_temon.xlsx,temon,PKM. TEMON II,-7.8877377,110.0468188,47,0,,,,,,,,,,
