Year,Region,Month,Cases,Latitude,Longitude,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2024,KAB SLEMAN,4,263,-7.689718,110.3812751,0.579984973,79.2,62.6,7.91,23.384,31.058,30.996,1009,3.074,193.8
2024,KAB SLEMAN,5,259,-7.689718,110.3812751,0.455702362,75.5,59.5,0,22.3975,30.4625,30.18,1009.75,3.46,170.25
2024,KAB SLEMAN,6,177,-7.689718,110.3812751,0.426479492,72.75,66.25,0.25,22.11,29.4325,29.2175,1010.75,3.7125,179
2024,KAB SLEMAN,7,212,-7.689718,110.3812751,0.455248397,55.4,55.8,0,20.298,30.002,29.156,1011,4.312,153.8
2024,KAB SLEMAN,8,90,-7.689718,110.3812751,0.390666569,30.5,48.5,0,20.855,30.72,30.72,1011.5,5.7175,170.25
2024,KAB SLEMAN,9,110,-7.689718,110.3812751,0.418441109,65,50.2,0.196,22.612,32.872,31.42,1009.8,4.77,184
2024,KAB SLEMAN,10,120,-7.689718,110.3812751,0.427156945,67,50.75,0.605,23.065,31.6975,31.2775,1009.5,5.25,194
2024,KAB SLEMAN,11,126,-7.689718,110.3812751,0.625652325,85.25,62.75,12.975,24.7125,31.48,31.1925,1008.5,3.015,192
2024,KAB SLEMAN,12,147,-7.689718,110.3812751,0.625835189,90,69.5,27.48,24.43,31.0275,30.3825,1008,3.2875,224.75
2021,KOTA YOGYAKARTA,1,0,-7.8239138,110.3479391,0.671415523,90.75,65,29.8125,23.925,30.5775,30.1,1007.75,3.7625,225.75
2021,KOTA YOGYAKARTA,2,0,-7.8239138,110.3479391,0.624715032,76.66666667,66.765,30.12,23.8325,30.7,30.045,1005.0175,3.3375,202.6666667
2021,KOTA YOGYAKARTA,3,3,-7.8239138,110.3479391,0.677227946,67,62,10.878,23.864,31.664,30.726,1008.6,4.304,223.4
2021,KOTA YOGYAKARTA,4,11,-7.8239138,110.3479391,0.657227321,56.25,59.25,4.0175,23.615,31.2375,31.225,1009.5,3.4925,183.25
2021,KOTA YOGYAKARTA,5,2,-7.8239138,110.3479391,0.404300369,49.4,57.2,0.262,21.566,31.014,30.948,1009,4.322,160.6
2021,KOTA YOGYAKARTA,6,9,-7.8239138,110.3479391,0.469766351,59.75,63,4.1825,13.0575,30.3075,30.295,1010.5,3.4775,172.75
2021,KOTA YOGYAKARTA,7,0,-7.8239138,110.3479391,0.459512698,55.5,56.25,0.0675,16.94,28.36,25.41,1009.75,5.0475,137
2021,KOTA YOGYAKARTA,8,6,-7.8239138,110.3479391,0.442930568,62.4,59.6,0.222,22.838,30.072,29.918,1010.4,5.292,159.2
2021,KOTA YOGYAKARTA,9,4,-7.8239138,110.3479391,0.428059475,83.5,64.75,2.67,23.1225,29.4175,28.885,1009.75,4.9975,155.25
2021,KOTA YOGYAKARTA,10,6,-7.8239138,110.3479391,0.467686265,68.75,56.25,4.13,16.67,30.845,28.225,1009.25,5.4675,180.25
2021,KOTA YOGYAKARTA,11,22,-7.8239138,110.3479391,0.644888359,96.8,73.4,14.7,19.248,28.224,25.368,1008.6,2.842,240.6
2021,KOTA YOGYAKARTA,12,13,-7.8239138,110.3479391,0.65949528,85.5,62.5,7.135,18.59,30.58,27.825,1009.5,4.1475,222.5
2022,KOTA YOGYAKARTA,1,28,-7.8239138,110.3479391,0.636920824,80.4,64.4,7.12,18.808,29.718,28.782,1009,4.442,232.4
2022,KOTA YOGYAKARTA,2,4,-7.8239138,110.3479391,0.690017417,82.25,66,21.7425,17.8325,29.5775,27.11,1007.5,2.9025,199
2022,KOTA YOGYAKARTA,3,7,-7.8239138,110.3479391,0.658135736,76.75,66,4.3025,23.605,31.4725,31.345,1008.25,3.74,209.25
